Date,BlkCnt,BlkSizeMeanByte,DiffMean,FeeMeanUSD,HashRate,PriceUSD,RevUSD,TxTfrValAdjUSD,URTH,^GSPC,Risk_Free,OAS,Ten_Year,Two_Year,Term_Spread,VIX,USD_Index,Expected_Inflation,US_News_Sentiment,target_col,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6
2018-02-09,135,0.025527585487212123,0.0,4.444279084039174,0.030534351145034888,0.05376507501474981,0.08546880116100808,0.18355226942566572,0.013172054499018149,0.014936090208494734,0.0,3.82,-0.007017543859649145,-0.03755868544600938,0.06000000000000005,29.06,-0.0004081176634616046,-0.019138755980861233,0.1678135842084884,-0.015029312673481399,0.05376507501474981,0.0779038666258618,-0.01473753938399991,0.12980449316876475,-0.16980543840539686,-0.09653567035434252,0.03938309753828673
2018-02-10,143,-0.03966384053727334,0.0,4.014475894922949,0.05925925925926312,-0.015029312673481399,0.0354536796935323,0.3515718102387315,0.0,0.0,0.0,3.82,0.0,0.0,0.0,29.06,0.0,0.0,0.1678135842084884,-0.050826429223090996,-0.015029312673481399,0.05376507501474981,0.0779038666258618,-0.01473753938399991,0.12980449316876475,-0.16980543840539686,-0.09653567035434252
2018-02-11,151,-0.029937241148984883,0.0,3.4115680759764735,0.055944055944054716,-0.050826429223090996,-0.010568253409487971,-0.2683668359175243,0.0,0.0,0.0,3.82,0.0,0.0,0.0,29.06,0.0,0.0,0.1678135842084884,0.10015671140642812,-0.050826429223090996,-0.015029312673481399,0.05376507501474981,0.0779038666258618,-0.01473753938399991,0.12980449316876475,-0.16980543840539686
2018-02-12,166,0.03974831493971598,0.0,3.3295473459926335,0.09933774834437159,0.10015671140642812,0.2099503325310117,0.5371161169277725,0.01137544263414303,0.013914584754042503,0.08000000000000007,3.71,0.010600706713780772,0.019512195121951237,-0.010000000000000231,25.61,-0.0020755991017746833,0.009756097560975618,0.1536304801702499,-0.043075601083953696,0.10015671140642812,-0.050826429223090996,-0.015029312673481399,0.05376507501474981,0.0779038666258618,-0.01473753938399991,0.12980449316876475
2018-02-13,164,-0.004420676205888152,0.0,3.20011310539862,-0.012048192771087263,-0.043075601083953696,-0.0536518155591168,-0.18877004784760565,0.0017216762998317758,0.0026129297463290957,-0.040000000000000036,3.78,-0.010489510489510412,0.004784688995215447,-0.040000000000000036,24.97,-0.0025519932761410846,-0.009661835748792313,0.1593689769506454,0.11066843740168464,-0.043075601083953696,0.10015671140642812,-0.050826429223090996,-0.015029312673481399,0.05376507501474981,0.0779038666258618,-0.01473753938399991
2018-02-14,179,-0.020934057714991794,0.0,3.037029293109476,0.09146341463414731,0.11066843740168464,0.20506511841939856,-0.05432832521354214,0.016040237293606152,0.013402458257245842,-0.010000000000000009,3.69,0.028268551236749095,0.033333333333333215,0.010000000000000231,19.26,-0.0026745238150476247,0.019512195121951237,0.1640501022338867,0.06754111321029299,0.11066843740168464,-0.043075601083953696,0.10015671140642812,-0.050826429223090996,-0.015029312673481399,0.05376507501474981,0.0779038666258618
2018-02-15,131,0.04577960677015547,0.0,3.2760062396574625,-0.2681564245810041,0.06754111321029299,-0.2108033301528368,-0.08020069613719305,0.009133752590109623,0.012069112762299383,0.0,3.57,-0.003436426116838587,0.009216589861751112,-0.03000000000000025,19.13,-0.004488723756458812,0.009569377990430672,0.1638660430908203,0.008171127018323565,0.06754111321029299,0.11066843740168464,-0.043075601083953696,0.10015671140642812,-0.050826429223090996,-0.015029312673481399,0.05376507501474981
2018-02-16,157,-0.06876038499316428,0.0,3.1796128740549623,0.19847328244274776,0.008171127018323565,0.19740839053208403,-0.17494973990158158,0.0022350953280050323,0.0003734693722488025,0.030000000000000027,3.5,-0.010344827586206806,0.009132420091324311,-0.04999999999999982,19.46,0.0004579999981304539,-0.009478672985781977,0.164548635482788,0.08796291022068936,0.008171127018323565,0.06754111321029299,0.11066843740168464,-0.043075601083953696,0.10015671140642812,-0.050826429223090996,-0.015029312673481399
2018-02-17,149,-0.023144878630981136,0.0,3.0838608544566446,-0.050955414012742284,0.08796291022068936,0.028762513623146857,0.41488847819652164,0.0,0.0,0.0,3.5,0.0,0.0,0.0,19.46,0.0,0.0,0.164548635482788,-0.05714679654547705,0.08796291022068936,0.008171127018323565,0.06754111321029299,0.11066843740168464,-0.043075601083953696,0.10015671140642812,-0.050826429223090996
2018-02-18,162,0.007494016009686799,0.0,2.9243132161984624,0.08724832214765343,-0.05714679654547705,0.021576277318366532,-0.07600974186874898,0.0,0.0,0.0,3.5,0.0,0.0,0.0,19.46,0.0,0.0,0.164548635482788,0.06575370316864504,-0.05714679654547705,0.08796291022068936,0.008171127018323565,0.06754111321029299,0.11066843740168464,-0.043075601083953696,0.10015671140642812
